SOC,Temp,T=10.00,T=11.00,T=12.00,T=13.00,T=14.00,T=15.00,T=16.00,T=17.00,T=18.00,T=19.00,T=20.00,T=21.00,T=22.00,T=23.00,T=24.00,T=25.00,T=26.00,T=27.00,T=28.00,T=29.00,T=30.00,T=31.00,T=32.00,T=33.00,T=34.00,T=35.00,T=36.00,T=37.00,T=38.00,T=39.00,T=40.00,T=41.00,T=42.00,T=43.00,T=44.00,T=45.00,T=46.00,T=47.00,T=48.00,T=49.00,T=50.00
0.1,20.0,0.0002715436080487,0.0002799176661677,0.0002885499695456,0.0002974484821366,0.0003066214134926,0.0003160772263382,0.000325824644377,0.0003358726603411,0.0003462305442864,0.000356907852146,0.0003679144345452,0.0003792604458906,0.0003909563537374,0.0004030129484468,0.0004154413531412,0.0004282530339656,0.0004414598106665,0.0004550738674962,0.0004691077644537,0.0004835744488726,0.0004984872673654,0.0005138599781372,0.0005297067636788,0.0005460422438506,0.000562881489371,0.00058024003572,0.000598133897472,0.0006165795830706,0.0006355941100584,0.0006551950207775,0.0006754003985533,0.0006962288843782,0.0007176996941085,0.0007398326361932,0.0007626481299488,0.000786167224397,0.0008104116176849,0.0008354036771023,0.0008611664597181,0.0008877237336514,0.0009151
0.11,21.0,0.0002782120199511,0.0002867917233778,0.0002956360139021,0.0003047530510523,0.000314151245986,0.0003238392692503,0.0003338260587807,0.0003441208281474,0.0003547330750552,0.0003656725901061,0.0003769494658318,0.0003885741060046,0.000400557235236,0.0004129099088708,0.0004256435231865,0.0004387698259072,0.000452300927042,0.0004662493100569,0.0004806278433923,0.0004954497923348,0.0005107288312555,0.0005264790562256,0.0005427149980213,0.0005594516355291,0.0005767044095654,0.0005944892371217,0.0006128225260492,0.0006317211901961,0.0006512026650122,0.0006712849236344,0.0006919864934681,0.0007133264732801,0.000735324550819,0.0007580010209783,0.0007813768045202,0.0008054734673762,0.000830313240544,0.0008559190405967,0.0008823144908251,0.0009095239430323,0.0009375725
0.12,22.0,0.0002848804318535,0.0002936657805879,0.0003027220582586,0.0003120576199681,0.0003216810784794,0.0003316013121624,0.0003418274731843,0.0003523689959536,0.0003632356058239,0.0003744373280663,0.0003859844971183,0.0003978877661185,0.0004101581167346,0.0004228068692948,0.0004358456932318,0.0004492866178489,0.0004631420434174,0.0004774247526176,0.0004921479223309,0.000507325135797,0.0005229703951456,0.000539098134314,0.0005557232323637,0.0005728610272075,0.0005905273297598,0.0006087384385234,0.0006275111546263,0.0006468627973216,0.0006668112199661,0.0006873748264914,0.0007085725883829,0.0007304240621821,0.0007529494075296,0.0007761694057635,0.0008001054790916,0.0008247797103554,0.0008502148634032,0.000876434404091,0.0009034625219321,0.0009313241524132,0.000960045
0.13,23.0,0.0002915488437559,0.000300539837798,0.0003098081026151,0.0003193621888838,0.0003292109109728,0.0003393633550745,0.0003498288875879,0.0003606171637599,0.0003717381365927,0.0003832020660265,0.0003950195284049,0.0004072014262325,0.0004197589982332,0.0004327038297187,0.0004460478632771,0.0004598034097905,0.0004739831597929,0.0004886001951783,0.0005036680012694,0.0005192004792593,0.0005352119590358,0.0005517172124024,0.0005687314667062,0.0005862704188859,0.0006043502499542,0.0006229876399252,0.0006421997832035,0.0006620044044471,0.00068241977492,0.0007034647293484,0.0007251586832976,0.0007475216510841,0.0007705742642402,0.0007943377905486,0.0008188341536629,0.0008440859533346,0.0008701164862624,0.0008969497675854,0.0009246105530391,0.0009531243617942,0.0009825175
0.14,24.0,0.0002982172556583,0.0003074138950081,0.0003168941469716,0.0003266667577996,0.0003367407434662,0.0003471253979867,0.0003578303019916,0.0003688653315662,0.0003802406673614,0.0003919668039866,0.0004040545596914,0.0004165150863465,0.0004293598797318,0.0004426007901427,0.0004562500333224,0.0004703202017321,0.0004848242761684,0.000499775637739,0.000515188080208,0.0005310758227215,0.0005474535229259,0.0005643362904908,0.0005817397010486,0.0005996798105644,0.0006181731701486,0.0006372368413269,0.0006568884117806,0.0006771460115726,0.0006980283298738,0.0007195546322054,0.0007417447782124,0.000764619239986,0.0007881991209508,0.0008125061753337,0.0008375628282343,0.0008633921963138,0.0008900181091215,0.0009174651310797,0.0009457585841461,0.0009749245711751,0.00100499
0.15,25.0,0.0003048856675607,0.0003142879522182,0.000323980191328,0.0003339713267154,0.0003442705759596,0.0003548874408988,0.0003658317163952,0.0003771134993724,0.0003887431981302,0.0004007315419468,0.000413089590978,0.0004258287464604,0.0004389607612304,0.0004524977505667,0.0004664522033677,0.0004808369936738,0.0004956653925439,0.0005109510802997,0.0005267081591466,0.0005429511661837,0.0005596950868161,0.0005769553685792,0.0005947479353911,0.0006130892022428,0.000631996090343,0.0006514860427286,0.0006715770403577,0.0006922876186981,0.0007136368848277,0.0007356445350624,0.0007583308731271,0.000781716828888,0.0008058239776614,0.0008306745601188,0.0008562915028057,0.000882698439293,0.0009099197319807,0.0009379804945741,0.0009669066152531,0.000996724780556,0.0010274625
0.16,26.0,0.0003115540794631,0.0003211620094283,0.0003310662356845,0.0003412758956311,0.0003518004084531,0.0003626494838109,0.0003738331307988,0.0003853616671787,0.0003972457288989,0.000409496279907,0.0004221246222645,0.0004351424065744,0.000448561642729,0.0004623947109906,0.0004766543734131,0.0004913537856154,0.0005065065089194,0.0005221265228604,0.0005382282380852,0.000554826509646,0.0005719366507062,0.0005895744466676,0.0006077561697335,0.0006264985939212,0.0006458190105374,0.0006657352441303,0.0006862656689349,0.0007074292258236,0.0007292454397816,0.0007517344379193,0.0007749169680419,0.00079881441779,0.0008234488343719,0.0008488429449039,0.0008750201773771,0.0009020046822722,0.0009298213548399,0.0009584958580685,0.0009880546463601,0.0010185249899369,0.001049935
0.17,27.0,0.0003182224913655,0.0003280360666383,0.000338152280041,0.0003485804645469,0.0003593302409465,0.000370411526723,0.0003818345452025,0.000393609834985,0.0004057482596677,0.0004182610178671,0.0004311596535511,0.0004444560666883,0.0004581625242276,0.0004722916714146,0.0004868565434584,0.0005018705775571,0.0005173476252949,0.0005333019654212,0.0005497483170237,0.0005667018531082,0.0005841782145964,0.000602193524756,0.000620764404076,0.0006399079855997,0.0006596419307318,0.0006799844455321,0.000700954297512,0.0007225708329491,0.0007448539947355,0.0007678243407763,0.0007915030629566,0.0008159120066919,0.0008410736910825,0.000867011329689,0.0008937488519485,0.0009213109252514,0.000949722977699,0.0009790112215628,0.0010092026774671,0.0010403251993179,0.0010724075
0.18,28.0,0.0003248909032678,0.0003349101238484,0.0003452383243975,0.0003558850334627,0.0003668600734399,0.0003781735696352,0.0003898359596061,0.0004018580027912,0.0004142507904364,0.0004270257558273,0.0004401946848376,0.0004537697268023,0.0004677634057262,0.0004821886318386,0.0004970587135037,0.0005123873694987,0.0005281887416703,0.0005444774079819,0.0005612683959623,0.0005785771965704,0.0005964197784865,0.0006148126028444,0.0006337726384184,0.0006533173772781,0.0006734648509262,0.0006942336469338,0.0007156429260892,0.0007377124400746,0.0007604625496893,0.0007839142436333,0.0008080891578714,0.0008330095955939,0.0008586985477931,0.0008851797144741,0.0009124775265199,0.0009406171682306,0.0009696246005582,0.0009995265850572,0.0010303507085741,0.0010621254086988,0.00109488
0.19,29.0,0.0003315593151702,0.0003417841810585,0.000352324368754,0.0003631896023784,0.0003743899059333,0.0003859356125473,0.0003978373740097,0.0004101061705975,0.0004227533212051,0.0004357904937875,0.0004492297161242,0.0004630833869162,0.0004773642872248,0.0004920855922625,0.000507260883549,0.0005229041614403,0.0005390298580458,0.0005556528505426,0.0005727884749009,0.0005904525400327,0.0006086613423766,0.0006274316809328,0.0006467808727609,0.0006667267689565,0.0006872877711206,0.0007084828483355,0.0007303315546663,0.0007528540472002,0.0007760711046432,0.0008000041464903,0.0008246752527861,0.0008501071844959,0.0008763234045037,0.0009033480992592,0.0009312062010913,0.0009599234112098,0.0009895262234174,0.0010200419485515,0.0010514987396811,0.0010839256180797,0.0011173525
